id,name,name_en,muscle_group,instructions,equipment,secondary_muscles
8a4ac2fd-f366-44de-be0a-4cc62355954d,Box jumps,box jumps,Fessiers,"{""setup"":[""Débutez en position debout face à une boîte ou un banc"",""Assurez-vous que la boîte soit à une hauteur appropriée pour votre niveau de forme physique"",""Gardez les pieds écartés à la largeur des épaules""],""movement"":[""Explosivement, sautez sur la boîte en étendant les jambes"",""Atterrissez doucement sur la boîte en pliant les genoux pour absorber l'impact"",""Redescendez immédiatement à la position initiale""],""breathing"":[""Respirez normalement et naturellement pendant l'exercice"",""Expirez pendant la phase d'effort, lorsque vous sautez sur la boîte""],""common_mistakes"":[""Ne pas atterrir doucement sur la boîte, ce qui peut causer des blessures"",""Ne pas garder les genoux pliés pour absorber l'impact"",""Sauter trop haut et perdre l'équilibre""]}",bodyweight,Mollets
104b8736-dfa4-416d-a04a-65d237b30c21,Bus drivers,BUS DRIVERS,Épaules,"{""setup"":[""Débutez en position debout avec les pieds écartés à la largeur des épaules"",""Gardez les genoux légèrement pliés et le dos droit"",""Relâchez les épaules et gardez-les basses""],""movement"":[""Faites glisser vos bras le long de votre corps en gardant les coudes légèrement pliés"",""Faites rouler vos épaules de l'avant vers l'arrière en gardant les bras tendus"",""Répétez le mouvement plusieurs fois en contrôlant votre geste""],""breathing"":[""Respirez naturellement en inspirant lors de la phase de préparation"",""Expirez doucement lors de la phase de contraction""],""common_mistakes"":[""Évitez de soulever les épaules vers les oreilles"",""Gardez les coudes légèrement pliés pour éviter de les verrouiller"",""N'oubliez pas de contrôler votre geste pour éviter les blessures""]}",bodyweight,
d48be133-f991-4ff6-93b8-96702f975ab0,Butterfly,Butterfly,Pectoraux,"{""setup"":["" Commencez en position de planche avec les mains légèrement plus larges que les épaules."",""Garantissez que votre corps forme une ligne droite de la tête aux talons."",""Engagez vos abdominaux pour maintenir la stabilité du corps.""],""movement"":[""Abaissez votre poitrine vers le sol en pliant les coudes, en gardant les bras près du corps."",""Descendez jusqu'à ce que vos coudes soient alignés avec vos épaules, ou aussi bas que vous le pouvez en gardant le contrôle."",""Poussez contre le sol pour revenir à la position de départ, en étendant les bras.""],""breathing"":[""Inspirez lors de la descente, quand vous abaissez votre poitrine vers le sol."",""Expirez lors de la remontée, en poussant contre le sol pour revenir à la position de départ.""],""common_mistakes"":[""Ne laissez pas les hanches s'effondrer vers le sol, maintenez-les alignées avec le reste du corps."",""Évitez de laisser les épaules monter vers les oreilles, gardez-les relâchées et descendues."",""Assurez-vous de garder les coudes proches du corps pendant le mouvement pour cibler les pectoraux.""]}",bodyweight,Épaules
bf07337e-05e1-40df-8aa3-46094fbd0855,Butterfly inversé,Butterfly Reverse,Épaules,"{""setup"":[""Assis sur le sol avec les fesses à quelques centimètres du sol, les jambes étendues devant vous."",""Portez vos pieds l'un contre l'autre et attrapez-les avec vos mains."",""Pliez vos coudes et placez vos mains derrière votre tête."",""Assurez-vous que votre dos est plat et que votre tête est alignée avec votre colonne vertébrale.""],""movement"":[""Poussez vos genoux vers le sol tout en gardant vos coudes derrière votre tête."",""Concentrez-vous sur l'extension des épaules et du dos."",""Revenez lentement à la position initiale en contrôlant le mouvement.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lorsque vous poussez vos genoux vers le sol."",""Exhalez lorsque vous revenez à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux trop bas, cela peut causer des douleurs au dos."",""Assurez-vous de garder vos coudes derrière votre tête, pas sous vos genoux."",""Evitez de forcer trop fort, concentrez-vous sur la forme et le contrôle.""]}",bodyweight,
2fad5c11-d649-4d19-9fdb-7b77e8536a2b,Butterfly prise serrée,Butterfly Narrow Grip,Pectoraux,"{""setup"":[""Placez-vous face à un banc ou une barre avec vos pieds à mi-hauteur."",""Prenez la position de départ avec vos mains en prise serrée, les doigts pointés vers le bas."",""Écartez vos jambes pour maintenir l'équilibre."",""Assurez-vous que vos épaules sont en ligne droite avec vos bras.""],""movement"":[""Poussez avec vos bras en gardant les coudes près du corps."",""Concentrez-vous sur un mouvement lisse et contrôlé."",""Poussez jusqu'à ce que vos coudes soient presque parallèles au sol."",""Revenez lentement à la position de départ.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lors de la phase de descente et expirez lors de la phase de poussée.""],""common_mistakes"":[""Ne plissez pas les coudes pour augmenter la portée de l'exercice."",""Ne laissez pas vos hanches se soulever ou se pencher."",""Ne faites pas de mouvements saccadés ou brusques.""]}",bodyweight,
6500fa22-8ee9-4b17-a12e-2f4ca3c025f7,Câble assis à mi-piège haussement d'épaules,SEATED CABLE MID TRAP SHRUG,Dos,"{""setup"":[""Assis sur une chaise avec les pieds solidement posés au sol"",""Prendre la barre du câble à mi-hauteur"",""S'assurer que le câble est ajusté à une hauteur confortable"",""Tenir la barre avec une prise neutre""],""movement"":[""Hausser les épaules en tirant sur la barre"",""Conserver la colonne vertébrale droite tout au long de l'exercice"",""Ralentir le mouvement au sommet pour maximiser la contraction musculaire"",""Redescendre lentement la barre en contrôlant le mouvement""],""breathing"":[""Respirer normalement tout au long de l'exercice"",""Ne retenez pas votre respiration""],""common_mistakes"":[""Ne pas maintenir une colonne vertébrale droite"",""Utiliser le mouvement du tronc au lieu de hausser uniquement les épaules"",""Ne pas contrôler le mouvement en redescendant"",""Faire l'exercice avec un poids trop lourd""]}",bodyweight,
bd729448-a4a1-4ab0-98ad-1c59297f4007,Câble de poulie basse ffly,Low Pulley Cable fFly,Pectoraux,"{""setup"":[""Placez-vous devant la poulie à hauteur de poitrine"",""Prenez la barre avec vos mains à la largeur des épaules"",""Détendez vos bras et placez-les légèrement en dehors de vos épaules"",""Assurez-vous que votre corps est bien aligné avec vos pieds""],""movement"":[""Poussez vos bras vers l'avant en gardant vos coudes légèrement pliés"",""Concentrez-vous sur l'extension des épaules"",""Revenez lentement à la position initiale"",""Répétez pour les 10 prochaines répétitions""],""breathing"":[""Respirez profondément pendant la phase de poussée"",""Exhale lentement pendant la phase de retour"",""Respirez régulièrement tout au long de l'exercice""],""common_mistakes"":[""Ne pliez pas vos coudres trop, cela peut entraîner des blessures"",""Ne vous penchez pas en arrière, maintenez votre corps droit"",""Ne faites pas d'excès de mouvement avec vos hanches"",""Concentrez-vous sur l'extension des épaules, pas seulement des bras""]}",bodyweight,Épaules
0c238248-28eb-431d-9dd2-ff26d9c5509d,Câble omni cross-over,Omni Cable Cross-over,Pectoraux,"{""setup"":[""Placez-vous devant l'omni cable avec les pieds écartés."",""Prenez l'ez_bar avec les deux mains, les doigts croisés."",""Assurez-vous que votre corps est bien aligné avec les épaules."",""Maintenez une position stable et contrôlée.""],""movement"":[""Poussez l'ez_bar vers le centre de votre torse en le déplaçant vers le bas."",""Concentrez-vous sur le mouvement des pectoraux."",""Revenez lentement à la position initiale en contrôlant le mouvement."",""Répétez le mouvement pour les deux côtés.""],""breathing"":[""Respirez profondément et lissez votre respiration."",""Inspirez lors de la phase de descente."",""Exhalez lors de la phase de poussée.""],""common_mistakes"":[""Ne pliez pas les genoux ou le tronc."",""Ne faites pas de mouvements brusques ou de glissements."",""Assurez-vous que votre main est bien en contact avec l'ez_bar."",""Concentrez-vous sur le mouvement des pectoraux et non sur l'omni cable.""]}",ez_bar,
e3893001-8cc0-43b1-8542-f1ef19ae5c4c,Câble transversal unilatéral tirant vers le bas,unilateral cross body cable pull down,Épaules,"{""setup"":[""Prenez votre position debout avec un pied sur le support de câble."",""Tenez la manche du câble avec votre main opposée."",""Gardez votre corps droit et votre tronc légèrement penché en avant."",""Assurez-vous que votre main est légèrement en dehors de l'épaule.""],""movement"":[""Poussez le câble vers le bas en tirant avec votre épaule."",""Conservez une position stable et contrôlée tout au long de l'exercice."",""Revenez lentement à la position initiale."",""Répétez l'exercice pour atteindre le nombre de répétitions souhaité.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lorsque vous revenez à la position initiale."",""Exhale lorsque vous effectuez le mouvement vers le bas.""],""common_mistakes"":[""Ne pliez pas le tronc ou la hanche pendant l'exercice."",""Ne faites pas glisser le pied sur le support de câble."",""Ne tirez pas trop avec l'épaule, ce qui pourrait entraîner une mauvaise posture."",""Assurez-vous de maintenir une position stable et contrôlée.""]}",bodyweight,
e58fa8eb-e42a-4610-b0d8-b94bbe78e708,Chaise au mur,Wall Squat,Ischios,"{""setup"":[""Placez-vous face à un mur avec vos pieds à environ 1 mètre de celui-ci."",""Pliez les genoux et placez vos fesses comme si vous alliez vous asseoir sur le mur."",""Assurez-vous que vos pieds sont à plat et que vos genoux restent alignés avec vos orteils."",""Tenez votre dos droit et votre torse vertical.""],""movement"":[""Descendez lentement en pliant les genoux et les hanches, comme si vous alliez vous asseoir sur le mur."",""Continuez jusqu'à ce que vos cuisses soient parallèles au sol ou plus bas."",""Poussez-vous ensuite lentement pour revenir à la position initiale."",""Assurez-vous de maintenir votre dos droit tout au long de l'exercice.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lors de la descente et expirez lors de la poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pas maintenir le dos droit peut entraîner des douleurs lombaires."",""Plier les genoux trop rapidement peut entraîner des blessures aux genoux."",""Descendre trop bas peut mettre trop de pression sur les genoux et les chevilles."",""Ne pas maintenir les pieds à plat peut entraîner une mauvaise distribution du poids.""]}",bodyweight,
3a01197a-41b6-456d-8b74-bdbd9179cec8,Ciseaux,Scissors,Abdos,"{""setup"":[""Allongez-vous sur le dos avec les bras tendus au-dessus de la tête"",""Soulevez les jambes à 30 cm du sol"",""Maintenez les genoux légèrement pliés""],""movement"":[""Alternativement, abaissez une jambe vers le sol tout en gardant l'autre jambe levée"",""Faites remonter la jambe baissée vers le haut"",""Répétez le mouvement avec l'autre jambe""],""breathing"":[""Respirez normalement pendant l'exercice"",""Expirez lorsque vous abaissez une jambe"",""Inspirez lorsque vous la remontez""],""common_mistakes"":[""Ne laissez pas les jambes toucher le sol"",""Gardez le bassin stable et évitez les mouvements brusques"",""Évitez de bouger les bras ou les épaules""]}",bodyweight,
e47431db-ec90-4940-a643-37efb67b095b,Clamshell,Clamshell,Fessiers,"{""setup"":[""Allongez-vous sur le côté avec les jambes pliées et les pieds alignés"",""Maintenez votre tête et votre torse droits"",""Placez votre main supérieure sur votre hanche pour maintenir la stabilité""],""movement"":[""Levez votre genou supérieur tout en gardant vos pieds en contact"",""Maintenez cette position pendant une seconde"",""Abaissez votre genou sans toucher le sol"",""Répétez le mouvement avec l'autre jambe""],""breathing"":[""Respirez normalement et naturellement"","" expirez pendant l'effort lorsque vous levez votre genou"",""Inspirez lorsque vous abaissez votre genou""],""common_mistakes"":[""Ne pas maintenir la stabilité du torse"",""Ne pas garder les pieds en contact"",""Faire intervenir les muscles du dos au lieu des fessiers""]}",bodyweight,
09566d08-7374-4df1-b080-dbc6e49b5350,Clamshell élastique,Banded Clamshell,Fessiers,"{""setup"":[""Assis sur le sol avec les jambes étendues et les pieds appuyés sur la band"",""Les bras posés à plat le long du corps"",""Le dos droit et la tête alignée avec le reste du corps"",""Les genoux légèrement fléchis""],""movement"":[""Lever la cuisse externe de chaque côté tout en gardant les genoux fléchis"",""Retourner lentement à la position initiale"",""Répéter l'exercice""],""breathing"":[""Respirez naturellement tout au long de l'exercice"",""Ne retenez pas votre respiration""],""common_mistakes"":[""Ne pas maintenir les genoux fléchis"",""Utiliser les hanches au lieu des fessiers pour effectuer le mouvement"",""Ne pas maintenir une position stable du corps""]}",band,Quadriceps
0c62ff19-81e4-4c10-bbf7-3ff631fb2ba2,Climb mill,ClimbMill,Quadriceps,"{""setup"":[""Placez-vous face à la Climb Mill."",""Fixez-vous bien sur les poignées."",""Étirez bien vos bras pour maintenir une position stable."",""Placez vos pieds fermement sur les plateaux de l'appareil.""],""movement"":[""Commencez par un mouvement de rotation des hanches."",""Poussez avec vos jambes pour monter."",""Redescendez doucement en contrôlant le mouvement."",""Répétez le mouvement en gardant un rythme régulier.""],""breathing"":[""Respirez profondément et régulièrement."",""Inspirez pendant la phase de descente."",""Exhalez pendant la phase de poussée.""],""common_mistakes"":[""Ne pas maintenir une posture stable."",""Utiliser les bras pour soutenir le poids du corps."",""Ne pas contrôler la descente."",""Respirer de manière irrégulière ou s'arrêter de respirer.""]}",bodyweight,Ischios; Fessiers
